uniqueID,DELETE_surname,DELETE_otherNames,DELETE_title,DELETE_commonName,DELETE_earlierOrLaterNames,DELETE_division,DELETE_state,DELETE_dateOfElection,DELETE_party_ORIGINAL_REMOVE,party,partyFrom,partyTo,comment
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,8.4.1935,
watkinsdavidoliver1935,Watkins,David Oliver,,David Oliver,,Newcastle,NSW,1.6.1935,FLP,FLP,1.6.1935,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,14.10.1958,
watsondavid1984,Watson,David John Hopetoun,,,,Forde,QLD,1.12.1984,LIB,LIB,1.12.1984,11.7.1987,
watsonjohn1901,Watson,John Christian,,,,Bland,NSW,29.3.1901,ALP,ALP,29.3.1901,19.2.1910,
watsonwilliam1922,Watson,William,,,,Fremantle,WA,16.12.1922,IND,IND,16.12.1922,9.10.1928,
,,,,,,Fremantle,WA,19.12.1931,UAP,UAP,19.12.1931,7.8.1934,
wattwilliam1914,Watt,William Alexander,,,,Balaclava,VIC,5.9.1914,LIB,LIB,5.9.1914,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,1.1.1922,
,,,,,,,,,LIB from 1922,LIB ,1.1.1922,1.1.1925,
,,,,,,,,,NAT from 1925,NAT ,1.1.1925,5.7.1929,
wattstimothy2013,Watts,Timothy Graham,,,,Gellibrand,VIC,7.9.2013,ALP,ALP,7.9.2013,,
webbcharles1954,Webb,Charles Harry,,,,Swan,WA,29.5.1954,ALP,ALP,29.5.1954,2.12.1972,
websteralasdair1984,Webster,Alasdair Paine,,,,Macquarie,NSW,1.12.1984,LIB,LIB,1.12.1984,13.3.1993,
websterwilliam1903,Webster,William,,,,Gwydir,NSW,16.12.1903,ALP,ALP,16.12.1903,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.12.1919,
wellsdeane1983,Wells,Deane McMillan,,,,Petrie,QLD,5.3.1983,ALP,ALP,5.3.1983,1.12.1984,
wentworthwilliam1949,Wentworth,William Charles,,,,Mackellar,NSW,10.12.1949,LIB,LIB,10.12.1949,1.10.1977,
,,,,,,,,,IND LIB from Oct. 1977,IND LIB ,1.10.1977,10.11.1977,
westandrea1996,West,Andrea Gail,,,,Bowman,QLD,2.3.1996,LIB,LIB,2.3.1996,3.10.1998,
westjohn1910,West,John Edward,,,,East Sydney,NSW,13.4.1910,ALP,ALP,13.4.1910,5.2.1931,
weststewart1977,West,Stewart John,,,,Cunningham,NSW,15.10.1977,ALP,ALP,15.10.1977,8.2.1993,
whanbob1972,Whan,Robert Bruce,,Bob,,Eden-Monaro,NSW,2.12.1972,ALP,ALP,2.12.1972,13.12.1975,
wheelerroy1949,Wheeler,Roy Crawford,,,,Mitchell,NSW,10.12.1949,LIB,LIB,10.12.1949,9.12.1961,
whitepeter1981,White,Peter Nicholson Duckett,,,,McPherson,QLD,21.2.1981,LIB,LIB,21.2.1981,19.2.1990,
whitethomas1929,White,Thomas Walter,,,,Balaclava,VIC,3.8.1929,NAT,NAT,3.8.1929,1.1.1931,
,,,,,,,,,UAP from 1931,UAP ,1.1.1931,1.1.1944,
,,,,,,,,,LIB from 1944,LIB ,1.1.1944,20.6.1951,
whiteleybrett2013,Whiteley,Brett David,,,,Braddon,TAS,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
whitlamtony1975,Whitlam,Antony Philip,,Tony,,Grayndler,NSW,13.12.1975,ALP,ALP,13.12.1975,10.11.1977,
whitlamgough1952,Whitlam,Edward Gough,,Gough,,Werriwa,NSW,29.11.1952,ALP,ALP,29.11.1952,31.7.1978,
whitsittjoshua1922,Whitsitt,Joshua Thomas Hoskins,,,,Darwin,TAS,16.12.1922,CP,CP,16.12.1922,3.10.1925,
whittornraymond1960,Whittorn,Raymond Harold,,,,Balaclava,VIC,16.7.1960,LIB,LIB,16.7.1960,11.4.1974,
wickslucy2013,Wicks,Lucy Elizabeth,,,,Robertson,NSW,7.9.2013,LIB,LIB,7.9.2013,,
wienholtarnold1919,Wienholt,Arnold,,,,Moreton,QLD,13.12.1919,NAT,NAT,13.12.1919,1.1.1920,
,,,,,,,,,CP from 1920,CP ,1.1.1920,6.11.1922,
wightbruce1949,Wight,Bruce McDonald,,,,Lilley,QLD,10.12.1949,LIB,LIB,10.12.1949,9.12.1961,
wilkieandrew2010,Wilkie,Andrew Damien,,,,Denison,TAS,21.8.2010,IND,IND,21.8.2010,,
wilkiekim1998,Wilkie,Kim William,,,,Swan,WA,3.10.1998,ALP,ALP,3.10.1998,24.11.2007,
wilkinsonjames1901,Wilkinson,James,,,,Moreton,QLD,30.3.1901,IND LAB,IND LAB,30.3.1901,1.1.1903,
,,,,,,,,,ALP from 1903,ALP ,1.1.1903,12.12.1906,
wilkswilliam1901,Wilks,William Henry,,,,Dalley,NSW,29.3.1901,FT,FT,29.3.1901,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,13.4.1910,Name change
williamsdaryl1993,Williams,Daryl Robert,,,,Tangney,WA,13.3.1993,LIB,LIB,13.3.1993,31.8.2004,
williamsmatthew2013,Williams,Matthew,,,,Hindmarsh,SA,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
williamsthomas1943,Williams,Thomas Francis,,,,Robertson,NSW,21.8.1943,ALP,ALP,21.8.1943,10.12.1949,
willishenry1901,Willis,Henry,,,,Robertson,NSW,29.3.1901,FT,FT,29.3.1901,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,13.4.1910,Name change
willisralph1972,Willis,Ralph,,,,Gellibrand,VIC,2.12.1972,ALP,ALP,2.12.1972,31.8.1998,
wilsonalexander1937,Wilson,Alexander,,,,Wimmera,VIC,23.10.1937,FCP,FCP,23.10.1937,1.1.1940,
,,,,,,,,,UCP from 1940,UCP,1.1.1940,1.1.1943,
,,,,,,,,,CP from 1943,CP ,1.1.1943,31.12.1945,
wilsonian1966,Wilson,Ian Bonython Cameron,,,,Sturt,SA,26.11.1966,LIB,LIB,26.11.1966,8.2.1993,
wilsonjohn1903,Wilson,John Gratton,,,,Corangamite,VIC,16.12.1903,FT,FT,16.12.1903,1.1.1910,
,,,,,,,,,ANTI-SOC from 1910,ANTI-SOC ,1.1.1910,13.4.1910,
wilsonjoshua2016,Wilson,Joshua Hamilton,,,,Fremantle,WA,2.7.2016,ALP,ALP,2.7.2016,,
wilsonkeith1949,Wilson,Keith Cameron,,,Later Sir Keith,Sturt,SA,10.12.1949,LIB,LIB,10.12.1949,1.1.1951,
,,,,,,,,,LCL from 1951,LCL ,1.1.1951,1.1.1955,
,,,,,,Sturt,SA,10.12.1955,LIB from 1955,LIB ,1.1.1955,31.10.1966,
wilsonrichard2013,Wilson,Richard James,,,,O'Connor,WA,7.9.2013,LIB,LIB,7.9.2013,,
wilsontimothy2016,Wilson,Timothy Robert,,,,Goldstein,VIC,2.7.2016,LIB,LIB,2.7.2016,,
wiltongregory1996,Wilton,Gregory Stuart,,,,Isaacs,VIC,2.3.1996,ALP,ALP,2.3.1996,14.6.2000,
windsorantony2001,Windsor,Antony Harold Curties,,,,New England,NSW,10.11.2001,IND,IND,10.11.2001,5.8.2013,
wisegeorge1906,Wise,George Henry,,,,Gippsland,VIC,12.12.1906,PROT,PROT,12.12.1906,1.1.1910,
,,,,,,,,,ALP from 1910,ALP ,1.1.1910,31.5.1913,
,,,,,,Gippsland,VIC,5.9.1914,IND,IND,5.9.1914,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,16.12.1922,
woodjason2004,Wood,Jason Peter,,,,La Trobe,VIC,9.10.2004,LIB,LIB,9.10.2004,,
woodsharry1990,Woods,Harry Francis,,,,Page,NSW,24.3.1990,ALP,ALP,24.3.1990,2.3.1996,
woodsrobert1987,Woods,Robert Leslie,,,,Lowe,NSW,11.7.1987,LIB,LIB,11.7.1987,13.3.1993,
wooldridgemichael1987,Wooldridge,Michael Richard Lewis,,,,Chisholm,VIC,11.7.1987,LIB,LIB,11.7.1987,8.10.2001,
worthtrish1993,Worth,Patricia Mary,,Trish,,Adelaide,SA,13.3.1993,LIB,LIB,13.3.1993,9.10.2004,
wrightkeith1984,Wright,Keith Webb,,,,Capricornia,QLD,1.12.1984,ALP,ALP,1.12.1984,1.1.1993,
,,,,,,,,,IND from 1993,IND,1.1.1993,13.3.1993,
wyattkenneth2010,Wyatt,Kenneth George,,,,Hasluck,WA,21.8.2010,LIB,LIB,21.8.2010,,
wynneagar1906,Wynne,Agar,,,,Balaclava,VIC,12.12.1906,IND PROT,IND PROT,12.12.1906,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,30.7.1914,
yatesgeorge1914,Yates,George Edwin,,,,Adelaide,SA,10.1.1914,ALP,ALP,10.1.1914,19.12.1931,
yateswilliam1975,Yates,William,,,,Holt,VIC,13.12.1975,LIB,LIB,13.12.1975,18.10.1980,
youngmick1974,Young,Michael Jerome,,Mick,,Port Adelaide,SA,18.5.1974,ALP,ALP,18.5.1974,8.2.1988,
zahrachristian1998,Zahra,Christian John,,,,McMillan,VIC,3.10.1998,ALP,ALP,3.10.1998,9.10.2004,
zammitpaul1996,Zammit,Paul John,,,,Lowe,NSW,2.3.1996,LIB,LIB,2.3.1996,1.2.1998,
,,,,,,,,,IND from Feb. 1998,IND,1.2.1998,3.10.1998,
zappiaantonio2007,Zappia,Antonio,,,,Makin,SA,24.11.2007,ALP,ALP,24.11.2007,,
zimmermantrent2015,Zimmerman,Trent Moir,,,,North Sydney,NSW,5.12.2015,LIB,LIB,5.12.2015,,
