hansardDates, chamber
1912-11-20, Senate
1912-11-21, Senate
1912-11-22, Senate
1912-11-27, Senate
1912-11-28, Senate
1912-11-29, Senate
1912-12-04, Senate
1912-12-05, Senate
1912-12-06, Senate
1912-12-10, Senate
1912-12-11, Senate
1912-12-12, Senate
1912-12-13, Senate
1912-12-18, Senate
1912-12-19, Senate
1912-12-20, Senate
1912-12-21, Senate
1913-07-09, Senate
1913-08-13, Senate
1913-08-27, Senate
1913-08-28, Senate
1913-09-10, Senate
1913-09-11, Senate
1913-09-24, Senate
1913-09-26, Senate
1913-10-01, Senate
1913-10-02, Senate
1913-10-22, Senate
1913-10-23, Senate
1913-10-29, Senate
1913-10-30, Senate
1913-10-31, Senate
1913-11-05, Senate
1913-11-06, Senate
1913-11-19, Senate
1913-11-20, Senate
1913-11-21, Senate
1913-11-26, Senate
1913-11-27, Senate
1913-11-28, Senate
1913-12-03, Senate
1913-12-04, Senate
1913-12-05, Senate
1913-12-09, Senate
1913-12-10, Senate
1913-12-11, Senate
1913-12-12, Senate
1913-12-15, Senate
1913-12-16, Senate
1913-12-17, Senate
1913-12-18, Senate
1914-04-15, Senate
1914-04-16, Senate
1914-05-06, Senate
1914-05-07, Senate
1914-05-08, Senate
1914-05-13, Senate
1914-05-14, Senate
1914-05-15, Senate
1914-05-20, Senate
1914-05-21, Senate
1914-05-22, Senate
1914-05-27, Senate
1914-05-28, Senate
1914-05-29, Senate
1914-06-03, Senate
1914-06-04, Senate
1914-06-05, Senate
1914-06-10, Senate
1914-06-11, Senate
1914-06-12, Senate
1914-06-17, Senate
1914-06-18, Senate
1914-06-24, Senate
1914-06-25, Senate
1914-06-26, Senate
1914-10-08, Senate
1914-10-09, Senate
1914-10-14, Senate
1914-10-15, Senate
1914-10-16, Senate
1914-10-21, Senate
1914-10-22, Senate
1914-10-23, Senate
1914-10-28, Senate
1914-11-11, Senate
1914-11-12, Senate
1914-11-13, Senate
1914-11-18, Senate
1914-11-19, Senate
1914-11-20, Senate
1914-11-25, Senate
1914-11-26, Senate
1914-11-27, Senate
1914-12-02, Senate
1914-12-03, Senate
1914-12-04, Senate
1914-12-09, Senate
1914-12-10, Senate
1914-12-11, Senate
1914-12-15, Senate
1914-12-16, Senate
1914-12-17, Senate
1914-12-18, Senate
1915-04-14, Senate
1915-04-15, Senate
1915-04-16, Senate
1915-04-21, Senate
1915-04-22, Senate
1915-04-23, Senate
1915-04-29, Senate
1915-04-30, Senate
1915-05-06, Senate
1915-05-07, Senate
1915-05-13, Senate
1915-05-14, Senate
1915-05-20, Senate
1915-05-21, Senate
1915-05-27, Senate
1915-05-28, Senate
1915-06-09, Senate
1915-06-10, Senate
1915-06-11, Senate
1915-06-17, Senate
1915-06-18, Senate
1915-06-24, Senate
1915-06-25, Senate
1915-07-07, Senate
1915-07-08, Senate
1915-07-09, Senate
1915-07-14, Senate
1915-07-15, Senate
1915-07-16, Senate
1915-07-21, Senate
1915-07-22, Senate
1915-07-23, Senate
1915-07-28, Senate
1915-07-29, Senate
1915-08-04, Senate
1915-08-05, Senate
1915-08-12, Senate
1915-08-13, Senate
1915-08-18, Senate
1915-08-19, Senate
1915-08-20, Senate
1915-08-25, Senate
1915-08-26, Senate
1915-08-27, Senate
1915-08-31, Senate
1915-09-01, Senate
1915-09-02, Senate
1915-09-09, Senate
1915-09-10, Senate
1915-10-27, Senate
1915-10-28, Senate
1915-11-03, Senate
1915-11-04, Senate
1915-11-05, Senate
1915-11-10, Senate
1915-11-11, Senate
1915-11-12, Senate
1916-05-09, Senate
1916-05-10, Senate
1916-05-11, Senate
1916-05-12, Senate
1916-05-17, Senate
1916-05-18, Senate
1916-05-19, Senate
1916-05-22, Senate
1916-05-23, Senate
1916-08-30, Senate
1916-09-01, Senate
1916-09-06, Senate
1916-09-13, Senate
1916-09-14, Senate
1916-09-15, Senate
1916-09-21, Senate
1916-09-22, Senate
1916-09-27, Senate
1916-09-28, Senate
1916-09-29, Senate
1916-10-03, Senate
1916-11-29, Senate
1916-11-30, Senate
1916-12-01, Senate
1916-12-06, Senate
1916-12-07, Senate
1916-12-08, Senate
1916-12-13, Senate
1916-12-14, Senate
1916-12-16, Senate
1916-12-18, Senate
1916-12-19, Senate
1916-12-20, Senate
1917-02-08, Senate
1917-02-09, Senate
1917-02-13, Senate
1917-02-14, Senate
1917-02-15, Senate
1917-02-22, Senate
1917-02-23, Senate
1917-02-28, Senate
1917-03-01, Senate
1917-03-02, Senate
1917-03-05, Senate
1917-03-07, Senate
1917-03-13, Senate
1917-03-14, Senate
1917-03-16, Senate
1917-06-14, Senate
1917-07-11, Senate
1917-07-12, Senate
1917-07-13, Senate
1917-07-18, Senate
1917-07-19, Senate
1917-07-20, Senate
1917-07-25, Senate
1917-07-26, Senate
1917-07-27, Senate
1917-08-08, Senate
1917-08-09, Senate
1917-08-10, Senate
1917-08-15, Senate
1917-08-16, Senate
1917-08-17, Senate
1917-08-22, Senate
1917-08-23, Senate
1917-08-24, Senate
1917-09-05, Senate
1917-09-06, Senate
1917-09-07, Senate
1917-09-12, Senate
1917-09-13, Senate
1917-09-18, Senate
1917-09-19, Senate
1917-09-20, Senate
1917-09-21, Senate
1917-09-25, Senate
1917-09-26, Senate
1917-09-27, Senate
1918-01-09, Senate
1918-01-10, Senate
1918-01-11, Senate
1918-01-17, Senate
1918-01-22, Senate
1918-01-23, Senate
1918-01-24, Senate
1918-04-04, Senate
1918-04-10, Senate
1918-04-11, Senate
1918-04-12, Senate
1918-04-17, Senate
1918-04-18, Senate
1918-05-01, Senate
1918-05-02, Senate
1918-05-03, Senate
1918-05-08, Senate
1918-05-09, Senate
1918-05-15, Senate
1918-05-16, Senate
1918-05-17, Senate
1918-05-22, Senate
1918-05-23, Senate
1918-05-24, Senate
1918-05-29, Senate
1918-05-30, Senate
1918-05-31, Senate
1918-06-05, Senate
1918-06-06, Senate
1918-06-13, Senate
1918-06-14, Senate
1918-06-15, Senate
1918-06-19, Senate
1918-06-25, Senate
1918-06-26, Senate
1918-09-18, Senate
1918-09-27, Senate
1918-10-02, Senate
1918-10-03, Senate
1918-10-10, Senate
1918-10-16, Senate
1918-10-17, Senate
1918-10-18, Senate
1918-10-30, Senate
1918-10-31, Senate
1918-11-01, Senate
1918-11-06, Senate
1918-11-12, Senate
1918-11-13, Senate
1918-11-14, Senate
1918-11-15, Senate
1918-11-19, Senate
1918-11-21, Senate
1918-11-27, Senate
1918-11-28, Senate
1918-11-29, Senate
1918-12-04, Senate
1918-12-05, Senate
1918-12-06, Senate
1918-12-10, Senate
1918-12-11, Senate
1918-12-12, Senate
1918-12-13, Senate
1918-12-17, Senate
1918-12-19, Senate
1918-12-20, Senate
1919-06-25, Senate
1919-06-26, Senate
1919-06-27, Senate
1919-07-02, Senate
1919-07-09, Senate
1919-07-16, Senate
1919-07-17, Senate
1919-07-30, Senate
1919-08-06, Senate
1919-08-07, Senate
1919-08-08, Senate
1919-08-13, Senate
1919-08-14, Senate
1919-08-15, Senate
1919-08-21, Senate
1919-08-22, Senate
1919-08-27, Senate
1919-08-28, Senate
1919-08-29, Senate
1919-09-10, Senate
1919-09-11, Senate
1919-09-12, Senate
1919-09-17, Senate
1919-09-18, Senate
1919-09-24, Senate
1919-09-26, Senate
1919-10-01, Senate
1919-10-02, Senate
1919-10-03, Senate
1919-10-08, Senate
1919-10-15, Senate
1919-10-16, Senate
1919-10-17, Senate
1919-10-21, Senate
1919-10-22, Senate
1919-10-23, Senate
1919-10-24, Senate
1920-02-26, Senate
1920-03-03, Senate
1920-03-04, Senate
1920-03-11, Senate
1920-03-12, Senate
1920-03-17, Senate
1920-03-18, Senate
1920-03-19, Senate
1920-03-24, Senate
1920-03-25, Senate
1920-03-26, Senate
1920-04-14, Senate
1920-04-15, Senate
1920-04-16, Senate
1920-04-21, Senate
1920-04-22, Senate
1920-04-23, Senate
1920-04-28, Senate
1920-04-29, Senate
1920-04-30, Senate
1920-05-05, Senate
1920-05-07, Senate
1920-05-12, Senate
1920-05-13, Senate
1920-05-14, Senate
1920-05-19, Senate
1920-05-20, Senate
1920-05-21, Senate
1920-05-27, Senate
1920-07-01, Senate
1920-07-21, Senate
1920-07-22, Senate
1920-07-28, Senate
1920-07-29, Senate
1920-07-30, Senate
1920-08-04, Senate
1920-08-05, Senate
1920-08-06, Senate
1920-08-11, Senate
1920-08-12, Senate
1920-08-13, Senate
1920-08-18, Senate
1920-08-19, Senate
1920-08-20, Senate
1920-08-25, Senate
1920-08-26, Senate
1920-08-27, Senate
1920-09-01, Senate
1920-09-02, Senate
1920-09-08, Senate
1920-09-09, Senate
1920-09-10, Senate
1920-09-15, Senate
1920-09-16, Senate
1920-09-17, Senate
1920-09-23, Senate
1920-09-24, Senate
1920-09-29, Senate
1920-09-30, Senate
1920-10-01, Senate
1920-10-06, Senate
1920-10-07, Senate
1920-10-13, Senate
1920-10-14, Senate
1920-10-20, Senate
1920-10-21, Senate
1920-11-03, Senate
1920-11-04, Senate
1920-11-05, Senate
1920-11-17, Senate
1920-11-18, Senate
1920-11-19, Senate
1920-11-24, Senate
1920-11-25, Senate
1920-11-26, Senate
1921-04-06, Senate
1921-04-07, Senate
1921-04-08, Senate
1921-04-13, Senate
1921-04-14, Senate
1921-04-15, Senate
1921-04-20, Senate
1921-04-21, Senate
1921-04-22, Senate
1921-04-27, Senate
1921-04-28, Senate
1921-04-29, Senate
1921-05-04, Senate
1921-05-05, Senate
1921-05-06, Senate
1921-05-11, Senate
1921-05-12, Senate
1921-05-13, Senate
1921-06-28, Senate
1921-06-29, Senate
1921-06-30, Senate
1921-07-06, Senate
1921-07-07, Senate
1921-07-08, Senate
1921-07-13, Senate
1921-07-14, Senate
1921-07-15, Senate
1921-07-19, Senate
1921-07-20, Senate
1921-07-21, Senate
1921-07-22, Senate
1921-07-26, Senate
1921-07-27, Senate
1921-07-28, Senate
1921-07-29, Senate
1921-08-02, Senate
1921-08-03, Senate
1921-08-04, Senate
1921-08-05, Senate
1921-08-09, Senate
1921-08-10, Senate
1921-08-11, Senate
1921-08-16, Senate
1921-08-17, Senate
1921-08-18, Senate
1921-08-19, Senate
1921-08-23, Senate
1921-08-24, Senate
1921-08-25, Senate
1921-08-26, Senate
1921-08-30, Senate
1921-08-31, Senate
1921-09-01, Senate
1921-09-02, Senate
1921-10-11, Senate
1921-10-12, Senate
1921-10-13, Senate
1921-10-26, Senate
1921-10-27, Senate
1921-11-02, Senate
1921-11-03, Senate
1921-11-04, Senate
1921-11-09, Senate
1921-11-10, Senate
1921-11-11, Senate
1921-11-16, Senate
1921-11-17, Senate
1921-11-18, Senate
1921-11-23, Senate
1921-11-24, Senate
1921-11-25, Senate
1921-11-30, Senate
1921-12-01, Senate
1921-12-02, Senate
1921-12-06, Senate
1921-12-07, Senate
1921-12-08, Senate
1921-12-09, Senate
1921-12-10, Senate
1922-06-28, Senate
1922-06-29, Senate
1922-06-30, Senate
1922-07-05, Senate
1922-07-12, Senate
1922-07-13, Senate
1922-07-14, Senate
1922-07-19, Senate
1922-07-20, Senate
1922-07-26, Senate
1922-07-27, Senate
1922-07-28, Senate
1922-08-02, Senate
1922-08-03, Senate
1922-08-04, Senate
1922-08-09, Senate
1922-08-10, Senate
1922-08-11, Senate
1922-08-16, Senate
1922-08-17, Senate
1922-08-18, Senate
1922-08-23, Senate
1922-08-24, Senate
1922-09-06, Senate
1922-09-07, Senate
1922-09-08, Senate
1922-09-13, Senate
1922-09-14, Senate
1922-09-15, Senate
1922-09-20, Senate
1922-09-21, Senate
1922-09-22, Senate
1922-09-27, Senate
1922-09-28, Senate
1922-09-29, Senate
1922-10-03, Senate
1922-10-04, Senate
1922-10-05, Senate
1922-10-06, Senate
1922-10-11, Senate
1922-10-12, Senate
1922-10-13, Senate
1922-10-14, Senate
1923-02-28, Senate
1923-03-01, Senate
1923-03-14, Senate
1923-03-15, Senate
1923-06-13, Senate
1923-06-28, Senate
1923-06-29, Senate
1923-07-04, Senate
1923-07-05, Senate
1923-07-06, Senate
1923-07-11, Senate
1923-07-12, Senate
1923-07-13, Senate
1923-07-18, Senate
1923-07-19, Senate
1923-07-20, Senate
1923-07-24, Senate
1923-07-25, Senate
1923-07-26, Senate
1923-07-27, Senate
1923-07-31, Senate
1923-08-01, Senate
1923-08-02, Senate
1923-08-03, Senate
1923-08-07, Senate
1923-08-08, Senate
1923-08-09, Senate
1923-08-10, Senate
1923-08-14, Senate
1923-08-15, Senate
1923-08-16, Senate
1923-08-17, Senate
1923-08-21, Senate
1923-08-22, Senate
1923-08-24, Senate
1924-03-26, Senate
1924-03-27, Senate
1924-03-28, Senate
1924-04-02, Senate
1924-04-03, Senate
1924-04-04, Senate
1924-05-07, Senate
1924-05-08, Senate
1924-05-09, Senate
1924-05-14, Senate
1924-05-15, Senate
1924-05-16, Senate
1924-05-21, Senate
1924-06-11, Senate
1924-06-12, Senate
1924-06-13, Senate
1924-06-18, Senate
1924-06-19, Senate
1924-06-20, Senate
1924-06-25, Senate
1924-06-26, Senate
1924-06-27, Senate
1924-07-02, Senate
1924-07-03, Senate
1924-07-04, Senate
1924-07-16, Senate
1924-07-17, Senate
1924-07-18, Senate
1924-07-23, Senate
1924-07-24, Senate
1924-07-25, Senate
1924-07-30, Senate
1924-07-31, Senate
1924-08-01, Senate
1924-08-06, Senate
1924-08-07, Senate
1924-08-08, Senate
1924-08-13, Senate
1924-08-14, Senate
1924-08-15, Senate
1924-08-20, Senate
1924-08-21, Senate
1924-08-22, Senate
1924-08-27, Senate
1924-08-28, Senate
1924-08-29, Senate
1924-09-03, Senate
1924-09-04, Senate
1924-09-05, Senate
1924-09-10, Senate
1924-09-11, Senate
1924-09-12, Senate
1924-09-17, Senate
1924-09-18, Senate
1924-09-19, Senate
1924-09-24, Senate
1924-09-25, Senate
1924-09-26, Senate
1924-10-01, Senate
1924-10-02, Senate
1924-10-03, Senate
1924-10-08, Senate
1924-10-09, Senate
1924-10-10, Senate
1925-06-10, Senate
1925-06-11, Senate
1925-06-12, Senate
1925-06-24, Senate
1925-06-25, Senate
1925-06-26, Senate
1925-07-01, Senate
1925-07-02, Senate
1925-07-03, Senate
1925-07-08, Senate
1925-07-09, Senate
1925-07-10, Senate
1925-07-14, Senate
1925-07-15, Senate
1925-07-16, Senate
1925-08-12, Senate
1925-08-13, Senate
1925-08-14, Senate
1925-08-19, Senate
1925-08-20, Senate
1925-08-21, Senate
1925-08-26, Senate
1925-08-27, Senate
1925-08-28, Senate
1925-08-29, Senate
1925-08-31, Senate
1925-09-02, Senate
1925-09-03, Senate
1925-09-04, Senate
1925-09-09, Senate
1925-09-10, Senate
1925-09-23, Senate
1925-09-24, Senate
1926-01-13, Senate
1926-01-14, Senate
1926-01-15, Senate
1926-01-20, Senate
1926-01-22, Senate
1926-01-27, Senate
1926-01-28, Senate
1926-01-29, Senate
1926-02-03, Senate
1926-02-04, Senate
1926-02-05, Senate
1926-02-10, Senate
1926-02-11, Senate
1926-03-03, Senate
1926-03-04, Senate
1926-03-05, Senate
1926-03-10, Senate
1926-03-11, Senate
1926-03-12, Senate
1926-03-17, Senate
1926-03-18, Senate
1926-03-19, Senate
1926-05-19, Senate
1926-05-20, Senate
1926-05-21, Senate
1926-05-26, Senate
1926-05-27, Senate
1926-05-28, Senate
1926-06-02, Senate
1926-06-03, Senate
1926-06-04, Senate
1926-06-08, Senate
1926-06-09, Senate
1926-06-10, Senate
1926-06-11, Senate
1926-06-16, Senate
1926-06-17, Senate
1926-06-18, Senate
1926-06-22, Senate
1926-06-23, Senate
1926-06-24, Senate
1926-06-25, Senate
1926-06-30, Senate
1926-07-01, Senate
1926-07-07, Senate
1926-07-08, Senate
1926-07-09, Senate
1926-07-14, Senate
1926-07-15, Senate
1926-07-16, Senate
1926-07-21, Senate
1926-07-22, Senate
1926-07-23, Senate
1926-08-04, Senate
1926-08-05, Senate
1926-08-06, Senate
1926-08-10, Senate
1926-08-11, Senate
1926-08-12, Senate
1926-08-13, Senate
1927-03-02, Senate
1927-03-03, Senate
1927-03-04, Senate
1927-03-15, Senate
1927-03-16, Senate
1927-03-17, Senate
1927-03-18, Senate
1927-03-21, Senate
1927-03-22, Senate
1927-03-23, Senate
1927-03-24, Senate
1927-05-09, Senate
1927-09-28, Senate
1927-09-29, Senate
1927-09-30, Senate
1927-10-05, Senate
1927-10-06, Senate
1927-10-07, Senate
1927-10-12, Senate
1927-10-13, Senate
1927-10-14, Senate
1927-11-02, Senate
1927-11-03, Senate
1927-11-04, Senate
1927-11-09, Senate
1927-11-10, Senate
1927-11-11, Senate
1927-11-16, Senate
1927-11-17, Senate
1927-11-18, Senate
1927-11-23, Senate
1927-11-24, Senate
1927-11-25, Senate
1927-11-29, Senate
1927-11-30, Senate
1927-12-01, Senate
1927-12-02, Senate
1927-12-06, Senate
1927-12-07, Senate
1927-12-08, Senate
1927-12-09, Senate
1927-12-13, Senate
1927-12-14, Senate
1927-12-15, Senate
1928-02-22, Senate
1928-02-29, Senate
1928-03-01, Senate
1928-03-02, Senate
1928-03-07, Senate
1928-03-08, Senate
1928-03-09, Senate
1928-03-14, Senate
1928-03-16, Senate
1928-03-21, Senate
1928-03-22, Senate
1928-03-23, Senate
1928-03-28, Senate
1928-03-29, Senate
1928-04-26, Senate
1928-04-27, Senate
1928-05-02, Senate
1928-05-03, Senate
1928-05-04, Senate
1928-05-09, Senate
1928-05-10, Senate
1928-05-11, Senate
1928-05-16, Senate
1928-05-17, Senate
1928-05-18, Senate
1928-06-11, Senate
1928-06-12, Senate
1928-06-13, Senate
1928-06-14, Senate
1928-08-29, Senate
1928-08-30, Senate
1928-08-31, Senate
1928-09-05, Senate
1928-09-06, Senate
1928-09-07, Senate
1928-09-11, Senate
1928-09-12, Senate
1928-09-13, Senate
1928-09-14, Senate
1928-09-19, Senate
1928-09-20, Senate
1928-09-21, Senate
1928-09-22, Senate
1929-02-06, Senate
1929-02-07, Senate
1929-02-08, Senate
1929-02-13, Senate
1929-02-14, Senate
1929-02-15, Senate
1929-02-20, Senate
1929-02-21, Senate
1929-02-22, Senate
1929-03-06, Senate
1929-03-07, Senate
1929-03-08, Senate
1929-03-13, Senate
1929-03-14, Senate
1929-03-15, Senate
1929-03-19, Senate
1929-03-20, Senate
1929-03-21, Senate
1929-03-22, Senate
1929-08-14, Senate
1929-08-21, Senate
1929-08-22, Senate
1929-08-28, Senate
1929-08-29, Senate
1929-08-30, Senate
1929-09-04, Senate
1929-09-05, Senate
1929-09-11, Senate
1929-09-12, Senate
1929-11-20, Senate
1929-11-21, Senate
1929-11-22, Senate
1929-11-27, Senate
1929-11-28, Senate
1929-11-29, Senate
1929-12-03, Senate
1929-12-04, Senate
1929-12-05, Senate
1929-12-06, Senate
1929-12-10, Senate
1929-12-11, Senate
1929-12-12, Senate
1929-12-13, Senate
1930-03-12, Senate
1930-03-13, Senate
1930-03-14, Senate
1930-03-20, Senate
1930-03-21, Senate
1930-03-26, Senate
1930-03-27, Senate
1930-03-28, Senate
1930-04-09, Senate
1930-04-10, Senate
1930-04-30, Senate
1930-05-01, Senate
1930-05-02, Senate
1930-05-07, Senate
1930-05-08, Senate
1930-05-09, Senate
1930-05-14, Senate
1930-05-15, Senate
1930-05-16, Senate
1930-05-21, Senate
1930-05-22, Senate
1930-05-23, Senate
1930-05-28, Senate
1930-05-29, Senate
1930-05-30, Senate
1930-06-18, Senate
1930-06-19, Senate
1930-06-20, Senate
1930-06-25, Senate
1930-06-26, Senate
1930-06-27, Senate
1930-07-02, Senate
1930-07-03, Senate
1930-07-04, Senate
1930-07-09, Senate
1930-07-10, Senate
1930-07-11, Senate
1930-07-16, Senate
1930-07-17, Senate
1930-07-23, Senate
1930-07-24, Senate
1930-07-25, Senate
1930-07-29, Senate
1930-07-30, Senate
1930-07-31, Senate
1930-08-01, Senate
1930-08-05, Senate
1930-08-06, Senate
1930-08-07, Senate
1930-10-30, Senate
1930-11-12, Senate
1930-11-13, Senate
1930-11-14, Senate
1930-11-25, Senate
1930-11-26, Senate
1930-12-03, Senate
1930-12-04, Senate
1930-12-05, Senate
1930-12-09, Senate
1930-12-10, Senate
1930-12-11, Senate
1930-12-12, Senate
1930-12-16, Senate
1930-12-17, Senate
1931-03-11, Senate
1931-03-18, Senate
1931-03-19, Senate
1931-03-20, Senate
1931-03-25, Senate
1931-03-26, Senate
1931-04-15, Senate
1931-04-16, Senate
1931-04-17, Senate
1931-04-22, Senate
1931-04-23, Senate
1931-04-29, Senate
1931-04-30, Senate
1931-05-01, Senate
1931-05-06, Senate
1931-05-07, Senate
1931-05-13, Senate
1931-05-14, Senate
1931-05-15, Senate
1931-05-20, Senate
1931-05-21, Senate
1931-05-27, Senate
1931-05-28, Senate
1931-06-10, Senate
1931-06-11, Senate
1931-06-17, Senate
1931-06-18, Senate
1931-06-25, Senate
1931-06-26, Senate
1931-07-01, Senate
1931-07-02, Senate
1931-07-03, Senate
1931-07-08, Senate
1931-07-09, Senate
1931-07-10, Senate
1931-07-14, Senate
1931-07-15, Senate
1931-07-16, Senate
1931-07-17, Senate
1931-07-21, Senate
1931-07-22, Senate
1931-07-23, Senate
1931-07-24, Senate
1931-07-28, Senate
1931-07-29, Senate
1931-07-30, Senate
1931-07-31, Senate
1931-08-04, Senate
1931-08-05, Senate
1931-08-06, Senate
1931-10-07, Senate
1931-10-14, Senate
1931-10-15, Senate
1931-10-16, Senate
1931-10-20, Senate
1931-10-21, Senate
1931-10-22, Senate
1931-10-23, Senate
1931-10-27, Senate
1931-10-28, Senate
1931-10-29, Senate
1931-10-30, Senate
1931-11-04, Senate
1931-11-05, Senate
1931-11-06, Senate
1931-11-10, Senate
1931-11-11, Senate
1931-11-12, Senate
1931-11-13, Senate
1931-11-17, Senate
1931-11-18, Senate
1931-11-19, Senate
1931-11-20, Senate
1931-11-24, Senate
1931-11-25, Senate
1931-11-26, Senate
1932-02-17, Senate
1932-02-18, Senate
1932-02-19, Senate
1932-02-24, Senate
1932-02-25, Senate
1932-02-26, Senate
1932-03-02, Senate
1932-03-03, Senate
1932-03-04, Senate
1932-03-08, Senate
1932-03-09, Senate
1932-03-10, Senate
1932-03-11, Senate
1932-03-16, Senate
1932-03-17, Senate
1932-04-27, Senate
1932-04-28, Senate
1932-04-29, Senate
1932-05-03, Senate
1932-05-04, Senate
1932-05-05, Senate
1932-05-10, Senate
1932-05-11, Senate
1932-05-12, Senate
1932-05-13, Senate
1932-05-17, Senate
1932-05-18, Senate
1932-05-19, Senate
1932-05-20, Senate
1932-05-24, Senate
1932-08-31, Senate
1932-09-01, Senate
1932-09-02, Senate
1932-09-07, Senate
1932-09-08, Senate
1932-09-14, Senate
1932-09-15, Senate
1932-09-28, Senate
1932-09-29, Senate
1932-11-03, Senate
1932-11-04, Senate
1932-11-08, Senate
1932-11-09, Senate
1932-11-10, Senate
1932-11-16, Senate
1932-11-17, Senate
1932-11-18, Senate
1932-11-23, Senate
1932-11-24, Senate
1932-11-25, Senate
1932-11-29, Senate
1932-11-30, Senate
1932-12-01, Senate
1933-05-25, Senate
1933-05-26, Senate
1933-05-31, Senate
1933-06-01, Senate
1933-06-02, Senate
1933-06-06, Senate
1933-06-07, Senate
1933-06-08, Senate
1933-06-09, Senate
1933-06-13, Senate
1933-06-15, Senate
1933-06-16, Senate
1933-06-20, Senate
1933-06-21, Senate
1933-06-22, Senate
1933-06-23, Senate
1933-06-27, Senate
1933-06-28, Senate
1933-06-29, Senate
1933-06-30, Senate
1933-07-04, Senate
1933-07-05, Senate
1933-07-06, Senate
1933-07-07, Senate
1933-07-11, Senate
1933-07-12, Senate
1933-10-04, Senate
1933-10-05, Senate
1933-10-06, Senate
1933-10-19, Senate
1933-10-20, Senate
1933-10-24, Senate
1933-10-25, Senate
1933-11-09, Senate
1933-11-10, Senate
1933-11-15, Senate
1933-11-16, Senate
1933-11-17, Senate
1933-11-21, Senate
1933-11-22, Senate
1933-11-28, Senate
1933-11-30, Senate
1933-12-01, Senate
1933-12-05, Senate
1933-12-06, Senate
1933-12-07, Senate
1934-06-28, Senate
1934-06-29, Senate
1934-07-04, Senate
1934-07-05, Senate
1934-07-11, Senate
1934-07-12, Senate
1934-07-24, Senate
1934-07-25, Senate
1934-07-26, Senate
1934-07-27, Senate
1934-07-31, Senate
1934-08-01, Senate
1934-10-23, Senate
1934-10-31, Senate
1934-11-14, Senate
1934-11-15, Senate
1934-11-28, Senate
1934-12-11, Senate
1934-12-12, Senate
1934-12-13, Senate
1934-12-14, Senate
1935-03-27, Senate
1935-03-28, Senate
1935-03-29, Senate
1935-04-03, Senate
1935-04-04, Senate
1935-04-05, Senate
1935-04-08, Senate
1935-04-09, Senate
1935-04-10, Senate
1935-04-11, Senate
1935-09-23, Senate
1935-09-24, Senate
1935-09-25, Senate
1935-09-26, Senate
1935-10-01, Senate
1935-10-02, Senate
1935-10-03, Senate
1935-10-09, Senate
1935-10-10, Senate
1935-10-11, Senate
1935-10-22, Senate
1935-10-23, Senate
1935-10-24, Senate
1935-10-30, Senate
1935-10-31, Senate
1935-11-07, Senate
1935-11-08, Senate
1935-11-13, Senate
1935-11-14, Senate
1935-11-15, Senate
1935-11-27, Senate
1935-11-28, Senate
1935-11-29, Senate
1935-12-03, Senate
1935-12-04, Senate
1935-12-05, Senate
1935-12-06, Senate
1936-03-10, Senate
1936-03-11, Senate
1936-03-12, Senate
1936-03-13, Senate
1936-03-17, Senate
1936-03-18, Senate
1936-03-19, Senate
1936-04-23, Senate
1936-04-24, Senate
1936-04-29, Senate
1936-04-30, Senate
1936-05-01, Senate
1936-05-05, Senate
1936-05-06, Senate
1936-05-07, Senate
